"distid","year","DISTRICT_NAME","SCHOOL_YEAR","FULL_NCES_CODE","COUNTY","electiontype","candidateid","first","last","winner","incumbent","minor","raceid","areaid","districtwide","notes","candidateid2","raceid2","incDefeat","repeater","ncand","nrealcand","nwins","ninc","nincDef","nminor","scatterVotes","nincDefInd","candidate_votes","total_votes","CESA"
1939,2010,"Frederic Sch Dist","2009-10","5504860","48",1,22,"Chuck","Holicky",1,0,0,"9","9",1,"","1939-22","1939-2010-9-1",NA,0,3,3,3,2,0,0,6,0,223,753,"11"
1939,2010,"Frederic Sch Dist","2009-10","5504860","48",1,17,"Scott","Nelson",1,1,0,"9","9",1,"","1939-17","1939-2010-9-1",0,1,3,3,3,2,0,0,6,0,256,753,"11"
1939,2010,"Frederic Sch Dist","2009-10","5504860","48",1,16,"Becky","Amundson",1,1,0,"9","9",1,"","1939-16","1939-2010-9-1",0,1,3,3,3,2,0,0,6,0,268,753,"11"
1939,2010,"Frederic Sch Dist","2009-10","5504860","48",1,99,"Scatter","",0,0,1,"9","9",1,"","1939-99","1939-2010-9-1",NA,0,3,3,3,2,0,0,6,0,6,753,"11"
1939,2011,"Frederic Sch Dist","2010-11","5504860","48",1,22,"Chuck","Holicky",1,1,0,"10","10",1,"","1939-22","1939-2011-10-1",0,1,1,1,1,1,0,0,0,0,594,594,"11"
1939,2012,"Frederic Sch Dist","2011-12","5504860","48",1,20,"Shari","Matz",1,1,0,"11","11",1,"","1939-20","1939-2012-11-1",0,1,2,2,2,2,0,0,15,0,417,844,"11"
1939,2012,"Frederic Sch Dist","2011-12","5504860","48",1,21,"Troy","Engen",1,1,0,"11","11",1,"","1939-21","1939-2012-11-1",0,1,2,2,2,2,0,0,15,0,412,844,"11"
1939,2012,"Frederic Sch Dist","2011-12","5504860","48",1,99,"Scatter","",0,0,1,"11","11",1,"","1939-99","1939-2012-11-1",NA,0,2,2,2,2,0,0,15,0,15,844,"11"
1945,2006,"Northern Ozaukee Sch Dist","2005-06","5504890","45",1,4,"Troy","Bretl",1,0,1,"3","3",0,"","1945-4","1945-2006-3-1",NA,0,1,1,1,0,0,1,0,0,16,16,"1"
1945,2006,"Northern Ozaukee Sch Dist","2005-06","5504890","45",1,1,"Connie","Conine",1,1,0,"1","1",0,"","1945-1","1945-2006-1-1",0,1,1,1,1,1,0,0,0,0,724,724,"1"
1945,2006,"Northern Ozaukee Sch Dist","2005-06","5504890","45",1,2,"Paul","Moore",1,0,0,"2","2",1,"","1945-2","1945-2006-2-1",NA,0,2,2,1,0,0,0,0,0,467,929,"1"
1945,2006,"Northern Ozaukee Sch Dist","2005-06","5504890","45",1,3,"Christine","Koss",0,0,0,"2","2",1,"","1945-3","1945-2006-2-1",NA,0,2,2,1,0,0,0,0,0,462,929,"1"
1945,2007,"Northern Ozaukee Sch Dist","2006-07","5504890","45",1,99,"Scatter","",0,0,1,"6","6",0,"","1945-99","1945-2007-6-1",NA,0,1,1,1,1,0,0,16,0,16,539,"1"
1945,2007,"Northern Ozaukee Sch Dist","2006-07","5504890","45",1,5,"Kendall","Thistle",1,1,0,"4","4",0,"","1945-5","1945-2007-4-1",0,1,1,1,1,1,0,0,0,0,532,532,"1"
1945,2007,"Northern Ozaukee Sch Dist","2006-07","5504890","45",1,6,"Walter","Clarke",1,1,0,"5","5",0,"","1945-6","1945-2007-5-1",0,1,1,1,1,1,0,0,0,0,545,545,"1"
1945,2007,"Northern Ozaukee Sch Dist","2006-07","5504890","45",1,7,"Francis","Kleckner",1,1,0,"6","6",0,"","1945-7","1945-2007-6-1",0,1,1,1,1,1,0,0,16,0,523,539,"1"
1945,2008,"Northern Ozaukee Sch Dist","2007-08","5504890","45",1,11,"Paul","Krause",1,1,0,"9","9",0,"","1945-11","1945-2008-9-1",0,1,2,2,2,1,0,0,53,0,531,961,"1"
1945,2008,"Northern Ozaukee Sch Dist","2007-08","5504890","45",1,8,"Stacie","Stark",1,0,0,"7","7",0,"","1945-8","1945-2008-7-1",NA,0,1,1,1,0,0,0,0,0,21,21,"1"
1945,2008,"Northern Ozaukee Sch Dist","2007-08","5504890","45",1,9,"Tom","Hoffmann",1,1,0,"8","8",0,"","1945-9","1945-2008-8-1",0,1,2,2,2,1,0,1,0,0,599,607,"1"
1945,2008,"Northern Ozaukee Sch Dist","2007-08","5504890","45",1,10,"Rick","Hamm",1,0,1,"8","8",0,"","1945-10","1945-2008-8-1",NA,0,2,2,2,1,0,1,0,0,8,607,"1"
1945,2008,"Northern Ozaukee Sch Dist","2007-08","5504890","45",1,12,"Gerald","Orten Jr",1,0,0,"9","9",0,"","1945-12","1945-2008-9-1",NA,0,2,2,2,1,0,0,53,0,377,961,"1"
1945,2008,"Northern Ozaukee Sch Dist","2007-08","5504890","45",1,99,"Scatter","",0,0,1,"9","9",0,"","1945-99","1945-2008-9-1",NA,0,2,2,2,1,0,0,53,0,53,961,"1"
1945,2009,"Northern Ozaukee Sch Dist","2008-09","5504890","45",1,16,"Dan","Paulus",0,0,0,"12","12",1,"","1945-16","1945-2009-12-1",NA,0,2,2,1,0,0,0,73,0,28,130,"1"
1945,2009,"Northern Ozaukee Sch Dist","2008-09","5504890","45",1,13,"Timothy","Burmesch",1,0,0,"10","10",0,"","1945-13","1945-2009-10-1",NA,0,1,1,1,0,0,0,0,0,655,655,"1"
1945,2009,"Northern Ozaukee Sch Dist","2008-09","5504890","45",1,14,"Steve","Baumeister",1,0,0,"11","11",0,"","1945-14","1945-2009-11-1",NA,0,1,1,1,0,0,0,0,0,37,37,"1"
1945,2009,"Northern Ozaukee Sch Dist","2008-09","5504890","45",1,15,"Frank","Parsons",1,0,0,"12","12",1,"","1945-15","1945-2009-12-1",NA,0,2,2,1,0,0,0,73,0,29,130,"1"
1945,2009,"Northern Ozaukee Sch Dist","2008-09","5504890","45",1,99,"Scatter","",0,0,1,"12","12",1,"","1945-99","1945-2009-12-1",NA,0,2,2,1,0,0,0,73,0,73,130,"1"
1945,2010,"Northern Ozaukee Sch Dist","2009-10","5504890","45",1,10,"Rick","Hamm",1,1,0,"13","13",0,"","1945-10","1945-2010-13-1",0,1,1,1,1,1,0,0,0,0,385,385,"1"
1945,2010,"Northern Ozaukee Sch Dist","2009-10","5504890","45",1,7,"Francis","Kleckner",1,1,0,"14","14",0,"","1945-7","1945-2010-14-1",0,1,1,1,1,1,0,0,0,0,337,337,"1"
1945,2010,"Northern Ozaukee Sch Dist","2009-10","5504890","45",1,5,"Kendall","Thistle",1,1,0,"15","15",0,"","1945-5","1945-2010-15-1",0,1,1,1,1,1,0,0,0,0,342,342,"1"
1945,2010,"Northern Ozaukee Sch Dist","2009-10","5504890","45",1,17,"Steven","Paulus",0,0,0,"16","16",1,"","1945-17","1945-2010-16-1",NA,0,2,2,1,0,0,0,7,0,215,485,"1"
1945,2010,"Northern Ozaukee Sch Dist","2009-10","5504890","45",1,18,"Steve","Burmesch",1,0,0,"16","16",1,"","1945-18","1945-2010-16-1",NA,0,2,2,1,0,0,0,7,0,263,485,"1"
1945,2010,"Northern Ozaukee Sch Dist","2009-10","5504890","45",1,99,"Scatter","",0,0,1,"16","16",1,"","1945-99","1945-2010-16-1",NA,0,2,2,1,0,0,0,7,0,7,485,"1"
1945,2011,"Northern Ozaukee Sch Dist","2010-11","5504890","45",1,8,"Stacie","Stark",1,1,0,"17","17",0,"","1945-8","1945-2011-17-1",0,1,2,2,1,1,0,0,0,0,717,1384,"1"
1945,2011,"Northern Ozaukee Sch Dist","2010-11","5504890","45",1,19,"John","Blasczyk",0,0,0,"17","17",0,"","1945-19","1945-2011-17-1",NA,0,2,2,1,1,0,0,0,0,667,1384,"1"
1945,2011,"Northern Ozaukee Sch Dist","2010-11","5504890","45",1,9,"Tom","Hoffmann",1,1,0,"18","18",0,"","1945-9","1945-2011-18-1",0,1,1,1,1,1,0,0,0,0,1204,1204,"1"
1945,2011,"Northern Ozaukee Sch Dist","2010-11","5504890","45",1,11,"Paul","Krause",1,1,0,"19","19",0,"","1945-11","1945-2011-19-1",0,1,2,2,1,1,0,0,2,0,893,1433,"1"
1945,2011,"Northern Ozaukee Sch Dist","2010-11","5504890","45",1,20,"Joe","Short",0,0,0,"19","19",0,"","1945-20","1945-2011-19-1",NA,0,2,2,1,1,0,0,2,0,538,1433,"1"
1945,2011,"Northern Ozaukee Sch Dist","2010-11","5504890","45",1,99,"Scatter","",0,0,1,"19","19",0,"","1945-99","1945-2011-19-1",NA,0,2,2,1,1,0,0,2,0,2,1433,"1"
1945,2012,"Northern Ozaukee Sch Dist","2011-12","5504890","45",1,13,"Timothy","Burmesch",1,1,0,"21","21",0,"","1945-13","1945-2012-21-1",0,1,1,1,1,1,0,0,0,0,1011,1011,"1"
1945,2012,"Northern Ozaukee Sch Dist","2011-12","5504890","45",1,18,"Steve","Burmesch",1,1,0,"22","22",1,"","1945-18","1945-2012-22-1",0,1,1,1,1,1,0,0,35,0,618,653,"1"
1945,2012,"Northern Ozaukee Sch Dist","2011-12","5504890","45",1,99,"Scatter","",0,0,1,"22","22",1,"","1945-99","1945-2012-22-1",NA,0,1,1,1,1,0,0,35,0,35,653,"1"
1945,2012,"Northern Ozaukee Sch Dist","2011-12","5504890","45",1,14,"Steve","Baumeister",1,1,0,"20","20",0,"","1945-14","1945-2012-20-1",0,1,1,1,1,1,0,0,0,0,1051,1051,"1"
1953,2002,"Freedom Area Sch Dist","2001-02","5504920","44",1,2,"John","Schmitz",0,0,0,"1","1",0,"","1953-2","1953-2002-1-1",NA,0,3,3,2,2,0,0,2,0,485,1667,"6"
1953,2002,"Freedom Area Sch Dist","2001-02","5504920","44",1,3,"Steven","Buss",1,1,0,"1","1",0,"","1953-3","1953-2002-1-1",0,1,3,3,2,2,0,0,2,0,604,1667,"6"
1953,2002,"Freedom Area Sch Dist","2001-02","5504920","44",1,1,"Allan","Tiedt",1,1,0,"1","1",0,"","1953-1","1953-2002-1-1",0,1,3,3,2,2,0,0,2,0,576,1667,"6"
1953,2002,"Freedom Area Sch Dist","2001-02","5504920","44",1,99,"Scatter","",0,0,1,"1","1",0,"","1953-99","1953-2002-1-1",NA,0,3,3,2,2,0,0,2,0,2,1667,"6"
1953,2003,"Freedom Area Sch Dist","2002-03","5504920","44",1,99,"Scatter","",0,0,1,"2","4",0,"","1953-99","1953-2003-2-1",NA,0,3,3,3,2,0,0,2,0,2,3579,"6"
1953,2003,"Freedom Area Sch Dist","2002-03","5504920","44",1,6,"George","Van Wychen",1,0,0,"2","4",0,"1 year term","1953-6","1953-2003-2-1",NA,0,3,3,3,2,0,0,2,0,1157,3579,"6"
1953,2003,"Freedom Area Sch Dist","2002-03","5504920","44",1,4,"Eugene","Krull",1,1,0,"2","2",0,"","1953-4","1953-2003-2-1",0,1,3,3,3,2,0,0,2,0,1296,3579,"6"
1953,2003,"Freedom Area Sch Dist","2002-03","5504920","44",1,5,"Alan","Hansen",1,1,0,"2","3",0,"","1953-5","1953-2003-2-1",0,1,3,3,3,2,0,0,2,0,1124,3579,"6"
1953,2004,"Freedom Area Sch Dist","2003-04","5504920","44",1,8,"Bob","Grode",1,0,0,"3","5",0,"","1953-8","1953-2004-3-1",NA,0,4,4,3,2,0,0,0,0,566,2118,"6"
1953,2004,"Freedom Area Sch Dist","2003-04","5504920","44",1,7,"Steve","Garvey",1,1,0,"3","5",0,"","1953-7","1953-2004-3-1",0,1,4,4,3,2,0,0,0,0,576,2118,"6"
1953,2004,"Freedom Area Sch Dist","2003-04","5504920","44",1,9,"Charlene","Treml",0,0,0,"3","5",0,"","1953-9","1953-2004-3-1",NA,0,4,4,3,2,0,0,0,0,421,2118,"6"
1953,2004,"Freedom Area Sch Dist","2003-04","5504920","44",1,6,"George","Van Wychen",1,1,0,"3","6",0,"","1953-6","1953-2004-3-1",0,1,4,4,3,2,0,0,0,0,555,2118,"6"
1953,2005,"Freedom Area Sch Dist","2004-05","5504920","44",1,10,"Mark","Beyer",0,0,0,"4","7",0,"","1953-10","1953-2005-4-1",NA,0,3,3,2,1,0,0,0,0,634,1966,"6"
1953,2005,"Freedom Area Sch Dist","2004-05","5504920","44",1,1,"Allan","Tiedt",1,1,0,"4","7",0,"","1953-1","1953-2005-4-1",0,1,3,3,2,1,0,0,0,0,645,1966,"6"
1953,2005,"Freedom Area Sch Dist","2004-05","5504920","44",1,12,"Gary","Schumacher",1,0,0,"4","7",0,"","1953-12","1953-2005-4-1",NA,0,3,3,2,1,0,0,0,0,687,1966,"6"
1953,2006,"Freedom Area Sch Dist","2005-06","5504920","44",1,4,"Eugene","Krull",1,1,0,"5","8",0,"","1953-4","1953-2006-5-1",0,1,3,3,2,1,0,0,1,0,601,1958,"6"
1953,2006,"Freedom Area Sch Dist","2005-06","5504920","44",1,13,"Charles","Kramer",0,0,0,"5","8",0,"","1953-13","1953-2006-5-1",NA,0,3,3,2,1,0,0,1,0,532,1958,"6"
1953,2006,"Freedom Area Sch Dist","2005-06","5504920","44",1,14,"Thomas","Harke",1,0,0,"5","8",0,"","1953-14","1953-2006-5-1",NA,0,3,3,2,1,0,0,1,0,824,1958,"6"
1953,2006,"Freedom Area Sch Dist","2005-06","5504920","44",1,99,"Scatter","",0,0,1,"5","8",0,"","1953-99","1953-2006-5-1",NA,0,3,3,2,1,0,0,1,0,1,1958,"6"
1953,2007,"Freedom Area Sch Dist","2006-07","5504920","44",1,8,"Bob","Grode",1,1,0,"6","9",1,"","1953-8","1953-2007-6-1",0,1,3,3,3,3,0,0,2,0,1146,3960,"6"
1953,2007,"Freedom Area Sch Dist","2006-07","5504920","44",1,7,"Steve","Garvey",1,1,0,"6","9",1,"","1953-7","1953-2007-6-1",0,1,3,3,3,3,0,0,2,0,1285,3960,"6"
1953,2007,"Freedom Area Sch Dist","2006-07","5504920","44",1,6,"George","Van Wychen",1,1,0,"6","9",1,"","1953-6","1953-2007-6-1",0,1,3,3,3,3,0,0,2,0,1527,3960,"6"
1953,2007,"Freedom Area Sch Dist","2006-07","5504920","44",1,99,"Scatter","",0,0,1,"6","9",1,"","1953-99","1953-2007-6-1",NA,0,3,3,3,3,0,0,2,0,2,3960,"6"
1953,2008,"Freedom Area Sch Dist","2007-08","5504920","44",1,1,"Allan","Tiedt",1,1,0,"7","10",1,"","1953-1","1953-2008-7-1",0,1,2,2,2,2,0,0,14,0,792,1652,"6"
1953,2008,"Freedom Area Sch Dist","2007-08","5504920","44",1,12,"Gary","Schumacher",1,1,0,"7","10",1,"","1953-12","1953-2008-7-1",0,1,2,2,2,2,0,0,14,0,846,1652,"6"
1953,2008,"Freedom Area Sch Dist","2007-08","5504920","44",1,99,"Scatter","",0,0,1,"7","10",1,"","1953-99","1953-2008-7-1",NA,0,2,2,2,2,0,0,14,0,14,1652,"6"
1953,2009,"Freedom Area Sch Dist","2008-09","5504920","44",1,4,"Eugene","Krull",0,1,0,"8","11",1,"","1953-4","1953-2009-8-1",1,1,3,3,2,2,1,0,0,1,341,1902,"6"
1953,2009,"Freedom Area Sch Dist","2008-09","5504920","44",1,15,"Kevin","Schuh",1,0,0,"8","11",1,"","1953-15","1953-2009-8-1",NA,0,3,3,2,2,1,0,0,1,707,1902,"6"
1953,2009,"Freedom Area Sch Dist","2008-09","5504920","44",1,14,"Thomas","Harke",1,1,0,"8","12",1,"","1953-14","1953-2009-8-1",0,1,3,3,2,2,1,0,0,1,854,1902,"6"
1953,2010,"Freedom Area Sch Dist","2009-10","5504920","44",1,7,"Steve","Garvey",1,1,0,"9","13",0,"","1953-7","1953-2010-9-1",0,1,3,3,3,3,0,0,23,0,537,1601,"6"
1953,2010,"Freedom Area Sch Dist","2009-10","5504920","44",1,8,"Bob","Grode",1,1,0,"9","13",0,"","1953-8","1953-2010-9-1",0,1,3,3,3,3,0,0,23,0,493,1601,"6"
1953,2010,"Freedom Area Sch Dist","2009-10","5504920","44",1,6,"George","Van Wychen",1,1,0,"9","14",0,"","1953-6","1953-2010-9-1",0,1,3,3,3,3,0,0,23,0,548,1601,"6"
1953,2010,"Freedom Area Sch Dist","2009-10","5504920","44",1,99,"Scatter","",0,0,1,"9","14",0,"","1953-99","1953-2010-9-1",NA,0,3,3,3,3,0,0,23,0,23,1601,"6"
1953,2011,"Freedom Area Sch Dist","2010-11","5504920","44",1,12,"Gary","Schumacher",1,1,0,"10","15",0,"","1953-12","1953-2011-10-1",0,1,3,3,2,2,0,0,5,0,1342,3279,"6"
1953,2011,"Freedom Area Sch Dist","2010-11","5504920","44",1,1,"Allan","Tiedt",1,1,0,"10","15",0,"","1953-1","1953-2011-10-1",0,1,3,3,2,2,0,0,5,0,1039,3279,"6"
1953,2011,"Freedom Area Sch Dist","2010-11","5504920","44",1,16,"Tom","Olson",0,0,0,"10","15",0,"","1953-16","1953-2011-10-1",NA,0,3,3,2,2,0,0,5,0,893,3279,"6"
1953,2011,"Freedom Area Sch Dist","2010-11","5504920","44",1,99,"Scatter","",0,0,1,"10","15",0,"","1953-99","1953-2011-10-1",NA,0,3,3,2,2,0,0,5,0,5,3279,"6"
1953,2012,"Freedom Area Sch Dist","2011-12","5504920","44",2,18,"Melissa","Westemeier",1,0,0,"11","16",0,"","1953-18","1953-2012-11-2",NA,0,3,3,2,1,0,0,1,0,120,343,"6"
1953,2012,"Freedom Area Sch Dist","2011-12","5504920","44",2,17,"Brian","Brozewski",0,0,0,"11","16",0,"","1953-17","1953-2012-11-2",NA,0,3,3,2,1,0,0,1,0,45,343,"6"
1953,2012,"Freedom Area Sch Dist","2011-12","5504920","44",2,15,"Kevin","Schuh",1,1,0,"11","16",0,"","1953-15","1953-2012-11-2",0,1,3,3,2,1,0,0,1,0,177,343,"6"
1953,2012,"Freedom Area Sch Dist","2011-12","5504920","44",1,14,"Thomas","Harke",1,1,0,"11","18",0,"","1953-14","1953-2012-11-1",0,1,3,3,2,2,0,0,5,0,1338,3139,"6"
1953,2012,"Freedom Area Sch Dist","2011-12","5504920","44",2,99,"Scatter","",0,0,1,"11","16",0,"","1953-99","1953-2012-11-2",NA,0,3,3,2,1,0,0,1,0,1,343,"6"
1953,2012,"Freedom Area Sch Dist","2011-12","5504920","44",1,18,"Melissa","Westemeier",0,0,0,"11","17",0,"","1953-18","1953-2012-11-1",NA,0,3,3,2,2,0,0,5,0,792,3139,"6"
1953,2012,"Freedom Area Sch Dist","2011-12","5504920","44",1,15,"Kevin","Schuh",1,1,0,"11","17",0,"","1953-15","1953-2012-11-1",0,1,3,3,2,2,0,0,5,0,1004,3139,"6"
1953,2012,"Freedom Area Sch Dist","2011-12","5504920","44",1,99,"Scatter","",0,0,1,"11","18",0,"","1953-99","1953-2012-11-1",NA,0,3,3,2,2,0,0,5,0,5,3139,"6"
2009,2004,"Galesville-Ettrick-Trempealeau","2003-04","5504960","61",1,6,"Lee","Carhart",1,1,0,"2d","5",0,"","2009-6","2009-2004-2d-1",0,1,1,1,1,1,0,0,1,0,526,527,"4"
2009,2004,"Galesville-Ettrick-Trempealeau","2003-04","5504960","61",1,4,"Tanya","Gendreau",1,1,0,"2c","4",0,"","2009-4","2009-2004-2c-1",0,1,2,2,1,1,0,0,1,0,341,630,"4"
2009,2004,"Galesville-Ettrick-Trempealeau","2003-04","5504960","61",1,5,"Phillip","Lamke",0,0,0,"2c","4",0,"","2009-5","2009-2004-2c-1",NA,0,2,2,1,1,0,0,1,0,288,630,"4"
2009,2004,"Galesville-Ettrick-Trempealeau","2003-04","5504960","61",1,7,"Tim","Jessessky",1,1,0,"2a","6",0,"","2009-7","2009-2004-2a-1",0,1,1,1,1,1,0,0,1,0,525,526,"4"
2009,2004,"Galesville-Ettrick-Trempealeau","2003-04","5504960","61",1,99,"Scatter","",0,0,1,"2","6",0,"","2009-99","2009-2004-2-1",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,"4"
2009,2005,"Galesville-Ettrick-Trempealeau","2004-05","5504960","61",1,9,"Paul","Halderson",1,1,0,"3","7",1,"","2009-9","2009-2005-3-1",0,1,2,2,1,2,1,0,80,1,1404,2607,"4"
2009,2005,"Galesville-Ettrick-Trempealeau","2004-05","5504960","61",1,8,"Rick","Geske",0,1,0,"3","7",1,"","2009-8","2009-2005-3-1",1,1,2,2,1,2,1,0,80,1,1123,2607,"4"
2009,2005,"Galesville-Ettrick-Trempealeau","2004-05","5504960","61",1,10,"Gene","Hogden",1,1,0,"3e","8",0,"","2009-10","2009-2005-3e-1",0,1,1,1,1,1,0,0,0,0,2021,2021,"4"
2009,2005,"Galesville-Ettrick-Trempealeau","2004-05","5504960","61",1,11,"Harold","Olson",1,1,0,"3f","9",0,"","2009-11","2009-2005-3f-1",0,1,1,1,1,1,0,0,0,0,1887,1887,"4"
2009,2005,"Galesville-Ettrick-Trempealeau","2004-05","5504960","61",1,99,"Scatter","",0,0,1,"3","9",0,"","2009-99","2009-2005-3-1",NA,0,2,2,1,2,1,0,80,1,80,2607,"4"
2009,2006,"Galesville-Ettrick-Trempealeau","2005-06","5504960","61",1,12,"Patricia","Malone",0,0,0,"4","10",1,"","2009-12","2009-2006-4-1",NA,0,2,2,1,0,0,0,34,0,1112,2416,"4"
2009,2006,"Galesville-Ettrick-Trempealeau","2005-06","5504960","61",1,5,"Phillip","Lamke",1,0,0,"4","10",1,"","2009-5","2009-2006-4-1",NA,1,2,2,1,0,0,0,34,0,1270,2416,"4"
2009,2006,"Galesville-Ettrick-Trempealeau","2005-06","5504960","61",1,99,"Scatter","",0,0,1,"4","12",0,"","2009-99","2009-2006-4-1",NA,0,2,2,1,0,0,0,34,0,34,2416,"4"
2009,2006,"Galesville-Ettrick-Trempealeau","2005-06","5504960","61",1,1,"Rick","Nemitz",1,1,0,"4a","11",0,"","2009-1","2009-2006-4a-1",0,1,1,1,1,1,0,0,0,0,1924,1924,"4"
2009,2006,"Galesville-Ettrick-Trempealeau","2005-06","5504960","61",1,2,"Richard","Sacia",1,1,0,"4b","12",0,"","2009-2","2009-2006-4b-1",0,1,2,2,1,1,0,0,0,0,1251,2286,"4"
2009,2006,"Galesville-Ettrick-Trempealeau","2005-06","5504960","61",1,13,"Diane","Thatcher",0,0,0,"4b","12",0,"","2009-13","2009-2006-4b-1",NA,0,2,2,1,1,0,0,0,0,1035,2286,"4"
2009,2007,"Galesville-Ettrick-Trempealeau","2006-07","5504960","61",1,7,"Tim","Jessessky",1,1,0,"5a","15",0,"","2009-7","2009-2007-5a-1",0,1,1,1,1,1,0,0,2,0,760,762,"4"
2009,2007,"Galesville-Ettrick-Trempealeau","2006-07","5504960","61",1,14,"Donald","Mayer",1,0,0,"5d","13",0,"","2009-14","2009-2007-5d-1",NA,0,2,2,1,1,1,0,2,1,420,834,"4"
2009,2007,"Galesville-Ettrick-Trempealeau","2006-07","5504960","61",1,6,"Lee","Carhart",0,1,0,"5d","13",0,"","2009-6","2009-2007-5d-1",1,1,2,2,1,1,1,0,2,1,412,834,"4"
2009,2007,"Galesville-Ettrick-Trempealeau","2006-07","5504960","61",1,4,"Tanya","Gendreau",1,1,0,"5c","14",0,"","2009-4","2009-2007-5c-1",0,1,1,1,1,1,0,0,2,0,756,758,"4"
2009,2007,"Galesville-Ettrick-Trempealeau","2006-07","5504960","61",1,99,"Scatter","",0,0,1,"5","15",0,"","2009-99","2009-2007-5-1",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"4"
2009,2008,"Galesville-Ettrick-Trempealeau","2007-08","5504960","61",1,99,"Scatter","",0,0,1,"6","18",0,"","2009-99","2009-2008-6-1",NA,0,1,1,1,1,0,0,160,0,160,811,"4"
2009,2008,"Galesville-Ettrick-Trempealeau","2007-08","5504960","61",1,10,"Gene","Hogden",1,1,0,"6e","16",0,"","2009-10","2009-2008-6e-1",0,1,1,1,1,1,0,0,0,0,719,719,"4"
2009,2008,"Galesville-Ettrick-Trempealeau","2007-08","5504960","61",1,9,"Paul","Halderson",1,1,0,"6","17",1,"","2009-9","2009-2008-6-1",0,1,1,1,1,1,0,0,160,0,651,811,"4"
2009,2008,"Galesville-Ettrick-Trempealeau","2007-08","5504960","61",1,11,"Harold","Olson",1,1,0,"6f","18",0,"","2009-11","2009-2008-6f-1",0,1,1,1,1,1,0,0,0,0,605,605,"4"
2009,2009,"Galesville-Ettrick-Trempealeau","2008-09","5504960","61",1,1,"Rick","Nemitz",1,1,0,"7a","19",0,"","2009-1","2009-2009-7a-1",0,1,1,1,1,1,0,0,0,0,998,998,"4"
2009,2009,"Galesville-Ettrick-Trempealeau","2008-09","5504960","61",1,15,"Charles","Zauner",0,0,0,"7","20",1,"","2009-15","2009-2009-7-1",NA,0,2,2,1,1,0,0,0,0,372,1147,"4"
2009,2009,"Galesville-Ettrick-Trempealeau","2008-09","5504960","61",1,8,"Rick","Geske",1,1,0,"7","20",1,"","2009-8","2009-2009-7-1",0,1,2,2,1,1,0,0,0,0,775,1147,"4"
2009,2009,"Galesville-Ettrick-Trempealeau","2008-09","5504960","61",1,2,"Richard","Sacia",1,1,0,"7b","21",0,"","2009-2","2009-2009-7b-1",0,1,1,1,1,1,0,0,0,0,1028,1028,"4"
2009,2010,"Galesville-Ettrick-Trempealeau","2009-10","5504960","61",1,16,"Brett","Eiken",1,0,0,"8a","22",0,"","2009-16","2009-2010-8a-1",NA,0,1,1,1,0,0,0,NA,0,NA,NA,"4"
2009,2010,"Galesville-Ettrick-Trempealeau","2009-10","5504960","61",1,14,"Donald","Mayer",1,1,0,"8d","23",0,"","2009-14","2009-2010-8d-1",0,1,1,1,1,1,0,0,NA,0,NA,NA,"4"
2009,2010,"Galesville-Ettrick-Trempealeau","2009-10","5504960","61",1,4,"Tanya","Gendreau",1,1,0,"8c","24",0,"","2009-4","2009-2010-8c-1",0,1,1,1,1,1,0,0,NA,0,NA,NA,"4"
2009,2011,"Galesville-Ettrick-Trempealeau","2010-11","5504960","61",1,11,"Harold","Olson",1,1,0,"9f","25",0,"","2009-11","2009-2011-9f-1",0,1,1,1,1,1,0,0,0,0,1453,1453,"4"
2009,2011,"Galesville-Ettrick-Trempealeau","2010-11","5504960","61",1,10,"Gene","Hogden",1,1,0,"9e","25",0,"","2009-10","2009-2011-9e-1",0,1,1,1,1,1,0,0,0,0,1603,1603,"4"
2009,2011,"Galesville-Ettrick-Trempealeau","2010-11","5504960","61",1,9,"Paul","Halderson",1,1,0,"9","26",1,"","2009-9","2009-2011-9-1",0,1,2,2,1,1,0,0,0,0,1487,1699,"4"
2009,2011,"Galesville-Ettrick-Trempealeau","2010-11","5504960","61",1,17,"Anthony","Nelson",0,0,0,"9","26",1,"","2009-17","2009-2011-9-1",NA,0,2,2,1,1,0,0,0,0,212,1699,"4"
2009,2012,"Galesville-Ettrick-Trempealeau","2011-12","5504960","61",1,18,"Paul","Kinzer",1,0,0,"10b","27",0,"","2009-18","2009-2012-10b-1",NA,0,2,2,1,0,0,0,0,0,378,554,"4"
2009,2012,"Galesville-Ettrick-Trempealeau","2011-12","5504960","61",1,19,"Kim","Low",0,0,0,"10b","27",0,"","2009-19","2009-2012-10b-1",NA,0,2,2,1,0,0,0,0,0,176,554,"4"
2009,2012,"Galesville-Ettrick-Trempealeau","2011-12","5504960","61",1,1,"Rick","Nemitz",1,1,0,"10a","28",0,"","2009-1","2009-2012-10a-1",0,1,1,1,1,1,0,0,0,0,1175,1175,"4"
2009,2012,"Galesville-Ettrick-Trempealeau","2011-12","5504960","61",1,8,"Rick","Geske",1,1,0,"10","29",1,"","2009-8","2009-2012-10-1",0,1,1,1,1,1,0,0,0,0,1207,1207,"4"
2016,2002,"North Crawford Sch Dist","2001-02","5504980","12",1,1,"Michael","Dishnow",0,0,0,"1","1",1,"","2016-1","2016-2002-1-1",NA,0,4,4,2,2,0,0,0,0,166,866,"3"
