year,agency_key,district,agency_type,school,agency_name,contact_name,title,address_1,address_2,city,state,zip,ship_different,ship_address_1,ship_address_2,ship_city,ship_state,ship_zip,low_grade,high_grade,county,cesa,agency_master_key,parent_key,doa_code,nces_code,msa_code,locale_code,legal_name,district_name,name,update_date
2002,48482,6615,3,,Winter Sch Dist,Edward Sheridan,District Administrator,PO Box 310,Winter WI 54896-0310,Winter,WI,54896-0310,D,6585 W Grove St,Winter WI 54896,Winter,WI,54896,KG,12,57,12,17130,48821,385,5516860,0,7,WINTER,Winter Sch Dist,Winter,11/2/2001 15:03
2002,48483,147,3,,Appleton Area Sch Dist,Thomas G Scullen,District Administrator,PO Box 2019,Appleton WI 54912-2019,Appleton,WI,54912-2019,D,10 College Ave Suite 214,Appleton WI 54911,Appleton,WI,54911,E3,12,44,6,17423,48790,301,5500390,460,2,APPLETON AREA,Appleton Area Sch Dist,Appleton Area,7/1/2002 11:42
2002,48484,1862,3,,Fond du Lac Sch Dist,Dewitt R Jones,District Administrator,72 S Portland St,Fond du Lac WI 54935-4253,Fond du Lac,WI,54935-4253,,,,,,,E3,12,20,6,17641,48790,325,5504680,0,5,FOND DU LAC,Fond du Lac Sch Dist,Fond du Lac,7/1/2002 15:29
2002,48485,3983,3,,North Fond du Lac Sch Dist,Donald W Kellogg,District Administrator,225 McKinley St,N Fond du Lac WI 54937-1299,N Fond du Lac,WI,54937-1299,,,,,,,E3,12,20,6,17770,48790,355,5510740,0,6,NORTH FOND DU LAC,North Fond du Lac Sch Dist,North Fond du Lac,2/4/2003 10:01
2002,48488,2310,3,,Green Lake Sch Dist,Marty Valasek,District Administrator,PO Box 369,Green Lake WI 54941-0369,Green Lake,WI,54941-0369,D,612 Mill St,Green Lake WI 54941,Green Lake,WI,54941,KG,12,24,6,17797,48790,330,5505880,0,7,GREEN LAKE,Green Lake Sch Dist,Green Lake,10/16/2001 8:42
2002,48489,2583,3,,Hortonville Sch Dist,Gregory Joseph,District Administrator,PO Box 70,Hortonville WI 54944-0070,Hortonville,WI,54944-0070,D,246 N Olk St,Hortonville WI 54944,Hortonville,WI,54944,E3,12,44,6,17835,48790,335,5506600,460,8,HORTONVILLE,Hortonville Sch Dist,Hortonville,2/4/2003 10:01
2002,48490,3892,3,,Neenah Sch Dist,James M Wiswall,District Administrator,410 S Commercial St,Neenah WI 54956-2593,Neenah,WI,54956-2593,,,,,,,E3,12,70,6,17996,48790,355,5510320,460,2,NEENAH,Neenah Sch Dist,Neenah,7/2/2002 10:56
2002,48491,3955,3,,New London Sch Dist,Michael Richie,District Administrator,901 W Washington St,New London WI 54961-1698,New London,WI,54961-1698,,,,,,,E3,12,68,6,18081,48790,355,5510590,0,6,NEW LONDON,New London Sch Dist,New London,7/2/2002 11:01
2002,48492,4088,3,,Omro Sch Dist,Kenneth L Ochalla,District Administrator,455 Fox Trl,Omro WI 54963-1198,Omro,WI,54963-1198,,,,,,,E3,12,70,6,18120,48790,357,5510980,460,4,OMRO,Omro Sch Dist,Omro,7/2/2002 11:09
2002,48493,4375,3,,Tri-County Area Sch Dist,James Erdman,District Administrator,PO Box 67,Plainfield WI 54966-0067,Plainfield,WI,54966-0067,D,409 S West St,Plainfield WI 54966,Plainfield,WI,54966,E4,12,69,5,18152,48745,360,5511820,0,7,TRI-COUNTY AREA,Tri-County Area Sch Dist,Tri-County Area,7/2/2002 11:20
2002,48494,4606,3,,Princeton Sch Dist,Michael P Garvey,District Administrator,PO Box 147,Princeton WI 54968-0147,Princeton,WI,54968-0147,D,Wis Highways 23 And 73,Princeton WI 54968,Princeton,WI,54968,E3,12,24,5,18179,48745,360,5512300,0,7,PRINCETON,Princeton Sch Dist,Princeton,7/2/2002 11:29
2002,48495,4872,3,,Ripon Sch Dist,Michael G Heckman,District Administrator,PO Box 991,Ripon WI 54971-0991,Ripon,WI,54971-0991,D,1120 Metomen St,Ripon WI 54971,Ripon,WI,54971,E3,12,20,6,18212,48790,365,5513020,0,6,RIPON,Ripon Sch Dist,Ripon,7/2/2002 11:40
2002,48499,4956,3,,Rosendale-Brandon Sch Dist,Gary Hansen,District Administrator,PO Box 1000,Rosendale WI 54974-1000,Rosendale,WI,54974-1000,D,300 W Wisconsin Ave,Rosendale WI 54974,Rosendale,WI,54974,E3,12,20,6,18260,48790,366,5513100,0,7,ROSENDALE-BRANDON,Rosendale-Brandon Sch Dist,Rosendale-Brandon,7/2/2002 11:42
2002,48500,6195,3,,Waupaca Sch Dist,David Poeschl,District Administrator,515 School St,Waupaca WI 54981-1658,Waupaca,WI,54981-1658,,,,,,,E5,12,68,5,18294,48745,385,5515840,0,6,WAUPACA,Waupaca Sch Dist,Waupaca,7/2/2002 12:53
2002,49413,2605,3,,Howards Grove Sch Dist,,District Administrator,403 Audubon Rd,Howards Grove WI 53083-1274,Howards Grove,WI,53083-1274,,,,,,,E3,12,59,7,2193,48756,335,5506660,7620,8,HOWARDS GROVE,Howards Grove Sch Dist,Howards Grove,2/4/2003 10:01
2002,49414,5026,3,,Saint Francis Sch Dist,Mary Beth Kuxhause,District Administrator,4225 S Lake Dr,Saint Francis WI 53235-5941,Saint Francis,WI,53235-5941,,,,,,,E4,12,40,1,5696,48797,370,5513260,635080,3,SAINT FRANCIS,Saint Francis Sch Dist,Saint Francis,7/2/2002 11:45
2002,49415,6608,3,,Winneconne Community Sch Dist,Robert Reinke,District Administrator,PO Box 5000,Winneconne WI 54986-5000,Winneconne,WI,54986-5000,D,233 S 3rd Ave,Winneconne WI 54986,Winneconne,WI,54986,E3,12,70,6,18417,48790,385,5516830,460,8,WINNECONNE COMMUNITY,Winneconne Community Sch Dist,Winneconne Community,2/4/2003 10:01
2002,49416,4795,3,,Rib Lake Sch Dist,Dan R Boxx,District Administrator,PO Box 278,Rib Lake WI 54470-0278,Rib Lake,WI,54470-0278,D,1236 Kennedy St,Rib Lake WI 54470,Rib Lake,WI,54470,E3,12,60,9,13078,48717,365,5512780,0,7,RIB LAKE,Rib Lake Sch Dist,Rib Lake,7/2/2002 11:38
2002,49417,4571,3,,Prentice Sch Dist,Gregory G Krause,District Administrator,PO Box 110,Prentice WI 54556-0110,Prentice,WI,54556-0110,D,1025 Town St,Prentice WI 54556,Prentice,WI,54556,E3,12,50,9,14010,48717,362,5512210,0,7,PRENTICE,Prentice Sch Dist,Prentice,7/2/2002 11:28
2003,53259,1029,3,,Cedar Grove-Belgium Area Sch D,Michael J Salkowski,District Administrator,321 N 2nd St,Cedar Grove WI 53013,Cedar Grove,WI,53013,,,,,,,E3,12,59,7,985,53965,310,5502430,7620,8,CEDAR GROVE-BELGIUM AREA,Cedar Grove-Belgium Area Sch D,Cedar Grove-Belgium Area,2/4/2003 10:02
2003,53260,5278,3,,Sheboygan Falls Sch Dist,C Lee Riter,District Administrator,220 Amherst Ave,Sheboygan Falls WI 53085-1799,Sheboygan Falls,WI,53085-1799,,,,,,,K4,12,59,7,2234,53965,372,5513680,7620,4,SHEBOYGAN FALLS,Sheboygan Falls Sch Dist,Sheboygan Falls,10/30/2002 9:37
2003,53262,5614,3,,Stockbridge Sch Dist,LeRoy P Kopecky,District Administrator,PO Box 188,Stockbridge WI 53088-0188,Stockbridge,WI,53088-0188,D,110 School St,Stockbridge WI 53088,Stockbridge,WI,53088,K4,12,8,7,2280,53965,370,5514520,460,8,STOCKBRIDGE,Stockbridge Sch Dist,Stockbridge,2/4/2003 10:02
2003,53263,2420,3,,Hamilton Sch Dist,Kathleen M Cooke,District Administrator,W220N6151 Town Line Rd,Sussex WI 53089-3999,Sussex,WI,53089-3999,,,,,,,B2,12,67,1,2300,54006,347,5506030,635080,8,HAMILTON,Hamilton Sch Dist,Hamilton,2/4/2003 10:02
2003,53264,3122,3,,Richmond Sch Dist,Dennis L Kruse,District Administrator,N56W26530 Richmond Rd,Sussex WI 53089-4299,Sussex,WI,53089-4299,,,,,,,E3,8,67,1,2301,54006,345,5508130,635080,8,RICHMOND,Richmond Sch Dist,Richmond,2/4/2003 10:02
2003,53267,3479,3,,Mequon-Thiensville Sch Dist,John M Box,District Administrator,5000 W Mequon Rd,Mequon WI 53092-2044,Mequon,WI,53092-2044,,,,,,,E3,12,45,1,2341,54006,350,5509130,635080,3,MEQUON-THIENSVILLE,Mequon-Thiensville Sch Dist,Mequon-Thiensville,12/4/2002 7:08
2003,53268,6125,3,,Watertown Sch Dist,Douglas W Keiser,District Administrator,111 Dodge St,Watertown WI 53094-4470,Watertown,WI,53094-4470,,,,,,,E3,12,28,2,2410,54049,386,5515750,0,6,WATERTOWN,Watertown Sch Dist,Watertown,10/28/2002 11:04
2003,53269,6307,3,,West Bend Sch Dist,Randal Eckart,District Administrator,PO Box 2000,West Bend WI 53095-7900,West Bend,WI,53095-7900,D,735 S Main,West Bend WI 53095-3999,West Bend,WI,53095-3999,E3,12,66,6,2479,53999,385,5516290,635080,3,WEST BEND,West Bend Sch Dist,West Bend,10/28/2002 15:26
2003,53270,4627,3,,Randall J1 Sch Dist,Yvonne Lemmerhirt,District Administrator,PO Box 38,Bassett WI 53101-0038,Bassett,WI,53101-0038,D,37101 - 87th St,Bassett WI 53101,Bassett,WI,53101,KG,8,30,2,2551,54049,365,5512390,143800,8,RANDALL J1,Randall J1 Sch Dist,Randall J1,2/4/2003 10:02
2003,53271,665,3,,Bristol #1 Sch Dist,Gale Ryczek,District Administrator,20121 83rd St,Bristol WI 53104-9779,Bristol,WI,53104-9779,,,,,,,E3,8,30,2,2572,54049,306,5501710,143800,8,BRISTOL #1,Bristol #1 Sch Dist,Bristol #1,2/4/2003 10:02
2003,53274,1253,3,,Cudahy Sch Dist,Nancy Gurrie,District Administrator,2915 E Ramsey Ave,Cudahy WI 53110-2559,Cudahy,WI,53110-2559,,,,,,,E3,12,40,1,2684,54006,310,5503060,635080,3,CUDAHY,Cudahy Sch Dist,Cudahy,11/22/2002 13:43
2003,53275,1380,3,,Delavan-Darien Sch Dist,James Sorensen,District Administrator,324 Beloit St,Delavan WI 53115-1606,Delavan,WI,53115-1606,,,,,,,E3,12,64,2,2730,54049,316,5503640,0,6,DELAVAN-DARIEN,Delavan-Darien Sch Dist,Delavan-Darien,10/20/2002 12:51
2003,53276,1540,3,,East Troy Community Sch Dist,Robert Spence,District Administrator,2043 Division St,East Troy WI 53120-1238,East Troy,WI,53120-1238,,,,,,,KG,12,64,2,2795,54049,320,5504020,0,6,EAST TROY COMMUNITY,East Troy Community Sch Dist,East Troy Community,10/21/2002 6:58
2003,53277,1638,3,,Elkhorn Area Sch Dist,Gregory A Wescott,District Administrator,3 N Jackson St,Elkhorn WI 53121-1905,Elkhorn,WI,53121-1905,,,,,,,KG,12,64,2,2827,54049,321,5504290,0,6,ELKHORN AREA,Elkhorn Area Sch Dist,Elkhorn Area,10/21/2002 7:17
2003,53278,1870,3,,Fontana J8 Sch Dist,Bill Szakacs,District Administrator,450 S Main St,Fontana WI 53125-1232,Fontana,WI,53125-1232,,,,,,,K4,8,64,2,2892,54049,326,5504720,0,7,FONTANA J8,Fontana J8 Sch Dist,Fontana J8,10/21/2002 8:40
2003,53279,4011,3,,Norway J7 Sch Dist,Jeff Gorn,District Administrator,21016 7 Mile Rd,Franksville WI 53126-9718,Franksville,WI,53126-9718,,,,,,,K4,8,51,2,2914,54049,355,5510800,636600,8,NORWAY J7,Norway J7 Sch Dist,Norway J7,2/4/2003 10:02
2003,53280,4686,3,,Raymond #14 Sch Dist,Gary Damaschke,District Administrator,2659 76th St,Franksville WI 53126-9540,Franksville,WI,53126-9540,,,,,,,KG,8,51,2,2915,54049,367,5512480,636600,8,RAYMOND #14,Raymond #14 Sch Dist,Raymond #14,2/4/2003 10:02
2003,53281,4690,3,,North Cape Sch Dist,Petra Walker,District Administrator,11926 Highway K,Franksville WI 53126-9691,Franksville,WI,53126-9691,,,,,,,KG,8,51,2,2916,54049,368,5512510,636600,8,NORTH CAPE,North Cape Sch Dist,North Cape,2/4/2003 10:02
2003,53282,2051,3,,Genoa City J2 Sch Dist,Bill Lehner,District Administrator,1020 Hunter's Ridge Dr,Genoa City WI 53128,Genoa City,WI,53128,,,,,,,KG,8,64,2,2944,54049,331,5505130,0,7,GENOA CITY J2,Genoa City J2 Sch Dist,Genoa City J2,10/21/2002 11:19
2003,53283,2296,3,,Greendale Sch Dist,William H Hughes,District Administrator,5900 S 51st St,Greendale WI 53129-2699,Greendale,WI,53129-2699,,,,,,,E3,12,40,1,2966,54006,332,5505910,635080,3,GREENDALE,Greendale Sch Dist,Greendale,10/21/2002 11:55
2003,53284,1900,3,,Franklin Public Sch Dist,Gerald K Freitag,District Administrator,8255 W Forest Hill Ave,Franklin WI 53132-9705,Franklin,WI,53132-9705,,,,,,,E3,12,40,1,3024,54006,327,5504830,635080,3,FRANKLIN PUBLIC,Franklin Public Sch Dist,Franklin Public,12/3/2002 7:24
2003,53285,657,3,,Brighton #1 Sch Dist,Laurie Wright,District Administrator,1200 248th Ave,Kansasville WI 53139-9601,Kansasville,WI,53139-9601,,,,,,,KG,8,30,2,3057,54049,305,5501650,143800,8,BRIGHTON #1,Brighton #1 Sch Dist,Brighton #1,2/4/2003 10:02
2003,53286,1449,3,,Dover #1 Sch Dist,Richard Wasson,District Administrator,4101 S Beaumont Ave,Kansasville WI 53139-9702,Kansasville,WI,53139-9702,,,,,,,KG,8,51,2,3058,54049,315,5503750,636600,8,DOVER #1,Dover #1 Sch Dist,Dover #1,2/4/2003 10:02
2003,53287,4235,3,,Paris J1 Sch Dist,Tom Slowinski,District Administrator,1901 176th Ave,Kenosha WI 53144-7615,Kenosha,WI,53144-7615,,,,,,,E3,8,30,2,3101,54049,360,5511400,143800,8,PARIS J1,Paris J1 Sch Dist,Paris J1,2/4/2003 10:02
2003,53288,2793,3,,Kenosha Sch Dist,Daniel M Tenuta,District Administrator,PO Box 340,Kenosha WI 53141-0340,Kenosha,WI,53141-0340,D,3600 52nd St,Kenosha WI 53144,Kenosha,WI,53144,E3,12,30,1,3166,54006,343,5507320,143800,2,KENOSHA,Kenosha Sch Dist,Kenosha,10/21/2002 13:09
2003,53290,1085,3,,Chilton Sch Dist,Steve J Patz,District Administrator,509 School Ct,Chilton WI 53014-1598,Chilton,WI,53014-1598,,,,,,,E3,12,8,7,1008,53965,310,5502520,460,4,CHILTON,Chilton Sch Dist,Chilton,10/20/2002 12:08
2003,53291,1631,3,,Elkhart Lake-Glenbeulah Sch Di,Jerry C Smith,District Administrator,PO Box K,Elkhart Lake WI 53020-0306,Elkhart Lake,WI,53020-0306,D,201 N Lincoln,Elkhart Lake WI 53020,Elkhart Lake,WI,53020,E3,12,59,7,1087,53965,320,5504260,7620,8,ELKHART LAKE-GLENBEULAH,Elkhart Lake-Glenbeulah Sch Di,Elkhart Lake-Glenbeulah,2/4/2003 10:02
2003,53292,1945,3,,Northern Ozaukee Sch Dist,Jack Roller,District Administrator,401 Highland Dr,Fredonia WI 53021-9499,Fredonia,WI,53021-9499,,,,,,,E4,12,45,1,1107,54006,355,5504890,635080,8,NORTHERN OZAUKEE,Northern Ozaukee Sch Dist,Northern Ozaukee,2/4/2003 10:02
2003,53293,2058,3,,Germantown Sch Dist,Victor L Rossetti,District Administrator,N104W13840 Donges Bay Rd,Germantown WI 53022-4499,Germantown,WI,53022-4499,,,,,,,E3,12,66,1,1142,54006,330,5505160,635080,3,GERMANTOWN,Germantown Sch Dist,Germantown,12/4/2002 10:58
2003,53294,2828,3,,Kiel Area Sch Dist,Phil Ertl,District Administrator,PO Box 201,Kiel WI 53042-0201,Kiel,WI,53042-0201,D,416 Paine St,Kiel WI 53042,Kiel,WI,53042,E4,12,36,7,1526,53965,342,5507440,0,6,KIEL AREA,Kiel Area Sch Dist,Kiel Area,10/29/2002 12:41
2003,53295,2842,3,,Kohler Sch Dist,Jeffrey P Dickert,District Administrator,230 School St,Kohler WI 53044-1598,Kohler,WI,53044-1598,,,,,,,E3,12,59,7,1548,53965,342,5507500,7620,4,KOHLER,Kohler Sch Dist,Kohler,10/29/2002 12:42
2003,53296,3171,3,,Lomira Sch Dist,John C Mason,District Administrator,1030 4th St,Lomira WI 53048-9558,Lomira,WI,53048-9558,,,,,,,KG,12,14,6,1592,53999,345,5508220,0,7,LOMIRA,Lomira Sch Dist,Lomira,10/21/2002 13:46
2003,53297,3941,3,,New Holstein Sch Dist,Joseph A Wieser,District Administrator,1715 Plymouth St,New Holstein WI 53061-1292,New Holstein,WI,53061-1292,,,,,,,E4,12,8,7,1747,53965,355,5510530,460,4,NEW HOLSTEIN,New Holstein Sch Dist,New Holstein,10/22/2002 15:09
2003,53298,3514,3,,North Lake Sch Dist,Paul Kreutzer,District Administrator,PO Box 188,North Lake WI 53064-0188,North Lake,WI,53064-0188,D,N75 W31283 Highway VV,North Lake WI 53064,North Lake,WI,53064,E3,8,67,1,1763,54006,353,5509300,635080,8,NORTH LAKE,North Lake Sch Dist,North Lake,2/4/2003 10:02
2003,53299,4025,3,,Oakfield Sch Dist,Joseph W Heinzelman,District Administrator,PO Box 99,Oakfield WI 53065-0099,Oakfield,WI,53065-0099,D,330 Oak St,Oakfield WI 53065,Oakfield,WI,53065,E4,12,20,6,1776,53999,357,5510860,0,7,OAKFIELD,Oakfield Sch Dist,Oakfield,10/23/2002 6:35
2003,53300,3542,3,,Stone Bank Sch Dist,Mark Lichte,District Administrator,N68W33866 Highway K,Oconomowoc WI 53066-1442,Oconomowoc,WI,53066-1442,,,,,,,E4,8,67,1,1807,54006,352,5509390,635080,3,STONE BANK,Stone Bank Sch Dist,Stone Bank,10/22/2002 14:04
2003,53301,4060,3,,Oconomowoc Area Sch Dist,Gregory R Maass,District Administrator,W360N7077 Brown St,Oconomowoc WI 53066-1197,Oconomowoc,WI,53066-1197,,,,,,,E4,12,67,1,1808,54006,367,5510890,635080,3,OCONOMOWOC AREA,Oconomowoc Area Sch Dist,Oconomowoc Area,12/3/2002 13:56
2003,53302,714,3,,Elmbrook Sch Dist,Matthew W Gibson,District Administrator,PO Box 1830,Brookfield WI 53008-1830,Brookfield,WI,53008-1830,D,13780 Hope St,Brookfield WI 53005-1700,Brookfield,WI,53005-1700,E3,12,67,1,838,54006,305,5501770,635080,3,ELMBROOK,Elmbrook Sch Dist,Elmbrook,10/20/2002 11:08
2003,53303,910,3,,Campbellsport Sch Dist,JP Campion,District Administrator,114 W Sheboygan St,Campbellsport WI 53010-2791,Campbellsport,WI,53010-2791,,,,,,,E3,12,20,6,907,53999,310,5502160,0,7,CAMPBELLSPORT,Campbellsport Sch Dist,Campbellsport,10/20/2002 12:03
2003,53304,1015,3,,Cedarburg Sch Dist,Daryl Herrick,District Administrator,W68N611 Evergreen Blvd,Cedarburg WI 53012-1899,Cedarburg,WI,53012-1899,,,,,,,E3,12,45,1,937,54006,310,5502460,635080,3,CEDARBURG,Cedarburg Sch Dist,Cedarburg,10/20/2002 12:07
2003,53306,2884,3,,Lake Geneva-Genoa City UHS Sch,James Gottinger,District Administrator,208 E South St,Lake Geneva WI 53147-2436,Lake Geneva,WI,53147-2436,,,,,,,9,12,64,2,3334,54049,345,5507650,0,6,LAKE GENEVA-GENOA UHS,Lake Geneva-Genoa City UHS Sch,Lake Geneva-Genoa City UHS,11/13/2002 7:20
2003,53307,4018,3,,Oak Creek-Franklin Sch Dist,Sara Larsen,District Administrator,7630 S 10th St,Oak Creek WI 53154-1912,Oak Creek,WI,53154-1912,,,,,,,E3,12,40,1,3545,54006,357,5510830,635080,3,OAK CREEK-FRANKLIN,Oak Creek-Franklin Sch Dist,Oak Creek-Franklin,10/23/2002 6:34
2003,53308,4221,3,,Palmyra-Eagle Area Sch Dist,Lowell Holtz,District Administrator,PO Box 901,Palmyra WI 53156-0901,Palmyra,WI,53156-0901,D,709 Maple St,Palmyra WI 53156,Palmyra,WI,53156,E3,12,28,2,3578,54049,360,5511350,0,7,PALMYRA-EAGLE AREA,Palmyra-Eagle Area Sch Dist,Palmyra-Eagle Area,10/30/2002 13:07
2003,53311,5068,3,,Salem Sch Dist,Karen A Stollenwerk,District Administrator,PO Box 160,Salem WI 53168-0160,Salem,WI,53168-0160,D,8828 Antioch Rd,Salem WI 53168,Salem,WI,53168,KG,8,30,2,3619,54049,372,5513350,143800,8,SALEM J2,Salem Sch Dist,Salem,2/4/2003 10:02
2003,53312,5369,3,,Silver Lake J1 Sch Dist,Frank  Miller,District Administrator,PO Box 69,Silver Lake WI 53170-0069,Silver Lake,WI,53170-0069,D,300 Prosser St,Silver Lake WI 53170,Silver Lake,WI,53170,KG,8,30,2,3648,54049,374,5513860,143800,8,SILVER LAKE J1,Silver Lake J1 Sch Dist,Silver Lake J1,2/4/2003 10:02
2003,53313,6174,3,,Waukesha Sch Dist,David Schmidt,District Administrator,222 Maple Ave,Waukesha WI 53186-4725,Waukesha,WI,53186-4725,,,,,,,E3,12,67,1,3998,54006,387,5515780,635080,2,WAUKESHA,Waukesha Sch Dist,Waukesha,10/28/2002 11:12
2003,53314,6461,3,,Whitewater Sch Dist,Leslie Steinhaus,District Administrator,419 S Elizabeth St,Whitewater WI 53190-1632,Whitewater,WI,53190-1632,,,,,,,E4,12,64,2,4160,54049,386,5516680,0,6,WHITEWATER,Whitewater Sch Dist,Whitewater,10/29/2002 7:21
2003,53315,6482,3,,Williams Bay Sch Dist,Fred C Vorlop,District Administrator,PO Box 259,Williams Bay WI 53191-0259,Williams Bay,WI,53191-0259,D,500 W Geneva St,Williams Bay WI 53191,Williams Bay,WI,53191,KG,12,64,2,4250,54049,387,5516740,0,6,WILLIAMS BAY,Williams Bay Sch Dist,Williams Bay,2/4/2003 10:02
2003,53316,5075,3,,Wilmot Grade Sch Dist,Deborah Kerr,District Administrator,PO Box 68,Wilmot WI 53192-0068,Wilmot,WI,53192-0068,D,10720 Fox River Rd Highway W,Wilmot WI 53192,Wilmot,WI,53192,K4,8,30,2,4274,54049,373,5513380,143800,8,WILMOT GRADE SCHOOL,Wilmot Grade Sch Dist,Wilmot Grade,2/4/2003 10:02
2003,53317,6545,3,,Wilmot UHS Sch Dist,Robert A Crist,District Administrator,PO Box 8,Wilmot WI 53192-0008,Wilmot,WI,53192-0008,D,11112 308th Ave,Wilmot WI 53192,Wilmot,WI,53192,9,12,30,2,4275,54049,386,5516770,143800,8,WILMOT UHS,Wilmot UHS Sch Dist,Wilmot UHS,2/4/2003 10:02
2003,53318,3619,3,,Milwaukee Sch Dist,William G Andrekopoulos,District Administrator,PO Box 2181,Milwaukee WI 53201-2181,Milwaukee,WI,53201-2181,D,5225 W Vliet St,Milwaukee WI 53208,Milwaukee,WI,53208,B2,12,40,1,4387,54006,351,5509600,635080,1,MILWAUKEE,Milwaukee Sch Dist,Milwaukee,10/30/2002 8:30
2003,53321,1897,3,,Maple Dale-Indian Hill Sch Dis,Frances B Smith,District Administrator,2600 W Mill Rd,Milwaukee WI 53209-3212,Milwaukee,WI,53209-3212,,,,,,,K4,8,40,1,4732,54006,326,5504770,635080,3,MAPLE DALE-INDIAN HILL,Maple Dale-Indian Hill Sch Dis,Maple Dale-Indian Hill,2/4/2003 10:02
2003,53322,2184,3,,Glendale-River Hills Sch Dist,Frances B Smith,District Administrator,2600 W Mill Rd,Glendale WI 53209-3286,Glendale,WI,53209-3286,,,,,,,K4,8,40,1,4733,54006,331,5505460,635080,3,GLENDALE-RIVER HILLS,Glendale-River Hills Sch Dist,Glendale-River Hills,2/4/2003 10:02
2003,53323,5355,3,,Shorewood Sch Dist,John Linehan,District Administrator,1701 E Capitol Dr,Shorewood WI 53211-1996,Shorewood,WI,53211-1996,,,,,,,K4,12,40,1,4825,54006,371,5513800,635080,3,SHOREWOOD,Shorewood Sch Dist,Shorewood,10/23/2002 8:48
2003,53324,1890,3,,Fox Point J2 Sch Dist,Gary W Petersen,District Administrator,7300 N Lombardy Rd,Milwaukee WI 53217-3595,Milwaukee,WI,53217-3595,,,,,,,E3,8,40,1,5147,54006,325,5504800,635080,3,FOX POINT J2,Fox Point J2 Sch Dist,Fox Point J2,2/4/2003 10:02
2003,53325,2177,3,,Nicolet UHS Sch Dist,Elliott Moeser,District Administrator,6701 N Jean Nicolet Rd,Glendale WI 53217-3799,Glendale,WI,53217-3799,,,,,,,9,12,40,1,5148,54006,330,5505490,635080,3,NICOLET UHS,Nicolet UHS Sch Dist,Nicolet UHS,10/21/2002 11:34
2003,53326,6419,3,,Whitefish Bay Sch Dist,James Rickabaugh,District Administrator,1200 E Fairmount Ave,Whitefish Bay WI 53217-6099,Whitefish Bay,WI,53217-6099,,,,,,,K4,12,40,1,5149,54006,387,5516620,635080,3,WHITEFISH BAY,Whitefish Bay Sch Dist,Whitefish Bay,10/30/2002 9:52
2003,53327,161,3,,Argyle Sch Dist,Richard W Magnuson,District Administrator,PO Box 256,Argyle WI 53504-0256,Argyle,WI,53504-0256,D,14665 State Road 78,Argyle WI 53504,Argyle,WI,53504,K4,12,33,3,5957,53996,301,5500450,0,7,ARGYLE,Argyle Sch Dist,Argyle,10/17/2002 12:27
2003,53330,287,3,,Barneveld Sch Dist,Joe Bertone,District Administrator,PO Box 98,Barneveld WI 53507-0098,Barneveld,WI,53507-0098,D,105 W Douglas,Barneveld WI 53507,Barneveld,WI,53507,E3,12,25,3,5979,53996,305,5500840,0,7,BARNEVELD,Barneveld Sch Dist,Barneveld,10/17/2002 12:41
2003,53331,350,3,,Belleville Sch Dist,Randy Freese,District Administrator,625 W Church St,Belleville WI 53508-9361,Belleville,WI,53508-9361,,,,,,,E4,12,13,2,6000,54049,305,5500990,4720,8,BELLEVILLE,Belleville Sch Dist,Belleville,2/4/2003 10:02
2003,53332,364,3,,Belmont Community Sch Dist,Johannus Benkers,District Administrator,PO Box 348,Belmont WI 53510-0348,Belmont,WI,53510-0348,D,546 Liberty Rd,Belmont WI 53510,Belmont,WI,53510,K4,12,33,3,6019,53996,305,5501020,0,7,BELMONT COMMUNITY,Belmont Community Sch Dist,Belmont Community,10/17/2002 15:18
2003,53333,1883,3,,Fort Atkinson Sch Dist,James Fitzpatrick,District Administrator,201 Park St,Fort Atkinson WI 53538-2155,Fort Atkinson,WI,53538-2155,,,,,,,E3,12,28,2,6510,54049,325,5504740,0,6,FORT ATKINSON,Fort Atkinson Sch Dist,Fort Atkinson,10/29/2002 12:23
2003,53334,2527,3,,Highland Sch Dist,Mary Jo Rogowski,District Administrator,PO Box 2850,Highland WI 53543-2850,Highland,WI,53543-2850,D,1030 Cardinal Drive,Highland WI 53543,Highland,WI,53543,K4,12,25,3,6564,53996,335,5506420,0,7,HIGHLAND,Highland Sch Dist,Highland,10/21/2002 12:28
